,hot_loss,hot_auc,cold_loss,cold_auc
0,0.6066397646484625,0.7595712738461678,0.6066397646484625,0.7595712738461678
1,0.6066397646484625,0.7595712738461678,0.6066397646484625,0.7595712738461678
